chr,start,stop
NW_022145599.1,28150222,28153228
NW_022145599.1,28155869,28165672
NW_022145599.1,28240667,28243168
NW_022145599.1,28249661,28253623
NW_022145599.1,28278547,28334072
NW_022145599.1,28334892,28338628
NW_022145599.1,28339041,28370267
NW_022145599.1,28371479,28414420
NW_022145599.1,28441633,28498705
NW_022145599.1,28514251,28533423
NW_022145599.1,28537780,28541370
NW_022145599.1,28624782,28630107
NW_022145599.1,28636646,28639147
NW_022145599.1,28639809,28664197
NW_022145599.1,28669075,28806933
NW_022145599.1,28824819,28904005
NW_022145599.1,28904747,28942387
NW_022145599.1,28955556,28975519
NW_022145599.1,28976132,28994626
NW_022145599.1,28996356,28999325
NW_022145599.1,29019265,29027967
NW_022145599.1,29028887,29070681
NW_022145599.1,29076033,29123926
NW_022145599.1,29124522,29139800
NW_022145599.1,29144948,29149597
NW_022145599.1,29152878,29174083
NW_022145599.1,29194065,29205277
NW_022145599.1,29211741,29222297
NW_022145599.1,29222362,29230204
NW_022145599.1,29260615,29277043
NW_022145599.1,29278047,29299287
NW_022145599.1,29303621,29327896
NW_022145599.1,29333184,29335061
NW_022145599.1,29335556,29386787
NW_022145599.1,29389625,29453173
NW_022145599.1,29470995,29485610
NW_022145599.1,29496354,29502737
NW_022145599.1,29514434,29518736
NW_022145599.1,29526379,29529982
NW_022145599.1,29540675,29544623
NW_022145599.1,29546395,29555861
NW_022145599.1,29586196,29598402
NW_022145599.1,29602514,29608826
NW_022145599.1,29616071,29654989
NW_022145599.1,29669145,29680599
NW_022145599.1,29683743,29688138
NW_022145599.1,29702457,29711222
NW_022145599.1,29712654,29715378
NW_022145599.1,29716374,29730636
NW_022145599.1,29762433,29764732
NW_022145599.1,29765928,29768948
NW_022145599.1,29776751,29780529
NW_022145599.1,29785734,29802168
NW_022145599.1,29813972,29855226
NW_022145599.1,29856910,29860335
NW_022145599.1,29864291,29867358
NW_022145599.1,29894741,29897189
NW_022145599.1,29898237,29901598
NW_022145599.1,29912630,29916002
NW_022145599.1,29920421,29940093
NW_022145599.1,29942201,29945788
NW_022145599.1,29949817,29953241
NW_022145599.1,29974208,29989618
NW_022145599.1,30003460,30009738
NW_022145599.1,30032100,30048495
NW_022145599.1,30054004,30069101
NW_022145599.1,30075573,30110816
NW_022145599.1,30125835,30128183
NW_022145599.1,30138648,30143110
NW_022145599.1,30153614,30164838
NW_022145599.1,30170350,30172820
NW_022145599.1,30210823,30236259
NW_022145599.1,30241374,30244775
NW_022145599.1,30256253,30259799
NW_022145599.1,30305925,30311064
NW_022145599.1,30313166,30315749
NW_022145599.1,30329123,30332793
NW_022145599.1,30365035,30372507
NW_022145599.1,30422803,30432543
NW_022145599.1,30456561,30475865
NW_022145599.1,30520137,30528626
NW_022145599.1,30547299,30559556
NW_022145599.1,30591268,30597633
NW_022145599.1,30599719,30655729
NW_022145599.1,30655852,30658908
NW_022145599.1,30683406,30684966
NW_022145599.1,30690541,30702093
NW_022145599.1,30724401,30728636
NW_022145599.1,30731798,30735099
NW_022145599.1,30743918,30745551
NW_022145599.1,30748073,30767095
NW_022145599.1,30768140,30773787
NW_022145599.1,30775465,30814122
NW_022145599.1,30819342,30883515
NW_022145599.1,30893655,30918548
NW_022145599.1,30920422,30924312
NW_022145599.1,30933306,30959097
NW_022145599.1,30993066,31000309
NW_022145599.1,31003849,31031556
NW_022145599.1,31043111,31073983
NW_022145599.1,31076597,31084840
NW_022145599.1,31093069,31102727
NW_022145599.1,31112954,31114667
NW_022145599.1,31128439,31135874
NW_022145599.1,31164467,31172664
NW_022145599.1,31215157,31224007
NW_022145599.1,31239064,31244219
NW_022145599.1,31278239,31284675
NW_022145599.1,31287746,31297456
NW_022145599.1,31300547,31310899
NW_022145599.1,31313981,31330881
NW_022145599.1,31331603,31333902
NW_022145599.1,31334181,31350505
NW_022145599.1,31353389,31377496
NW_022145599.1,31380828,31388806
NW_022145599.1,31394192,31403528
NW_022145599.1,31410030,31460286
NW_022145599.1,31463723,31471859
NW_022145599.1,31478854,31482156
NW_022145599.1,31484318,31506491
NW_022145599.1,31518840,31521683
NW_022145599.1,31562052,31576490
NW_022145599.1,31580836,31586211
NW_022145599.1,31597014,31601591
NW_022145599.1,31606030,31638511
NW_022145599.1,31647028,31662536
NW_022145599.1,31690639,31692121
NW_022145599.1,31696609,31701851
NW_022145599.1,31706000,31707072
NW_022145599.1,31717388,31724514
NW_022145599.1,31725239,31726682
NW_022145599.1,31727384,31731010
NW_022145599.1,31731360,31736786
NW_022145599.1,31740691,31741763
NW_022145599.1,31742421,31743493
NW_022145599.1,31745136,31793373
NW_022145599.1,31796007,31843310
NW_022145599.1,31860102,31884147
NW_022145599.1,31889370,31961856
NW_022145599.1,31962845,31976750
NW_022145599.1,31995328,32003004
NW_022145599.1,32020164,32023126
NW_022145599.1,32065630,32067407
NW_022145599.1,32086148,32087582
NW_022145599.1,32091324,32093063
NW_022145599.1,32093416,32097934
NW_022145599.1,32105400,32114497
NW_022145599.1,32128439,32148232
NW_022145599.1,32148919,32155743
NW_022145599.1,32165742,32171707
NW_022145599.1,32177116,32182759
NW_022145599.1,32234513,32236284
NW_022145599.1,32315491,32324017
NW_022145599.1,32403636,32408367
NW_022145599.1,32542655,32544587
NW_022145599.1,32549688,32600384
NW_022145599.1,32607640,32614636
NW_022145599.1,32625365,32633109
NW_022145599.1,32634264,32681312
NW_022145599.1,32684167,32709668
NW_022145599.1,32710346,32738523
NW_022145599.1,32742748,32766795
NW_022145599.1,32769123,32806145
NW_022145599.1,32885108,32891138
NW_022145599.1,32929554,32960280
NW_022145599.1,32987403,33003734
NW_022145599.1,33014192,33032827
NW_022145599.1,33036110,33038665
NW_022145599.1,33043690,33050997
NW_022145599.1,33075489,33079088
NW_022145599.1,33080864,33097972
NW_022145599.1,33172732,33175859
NW_022145599.1,33212518,33240152
NW_022145599.1,33242473,33269883
NW_022145599.1,33283765,33311675
NW_022145599.1,33317189,33327478
NW_022145599.1,33330505,33334333
NW_022145599.1,33338011,33341301
NW_022145599.1,33350407,33353308
NW_022145599.1,33356535,33361340
NW_022145599.1,33363102,33367637
NW_022145599.1,33370079,33376938
NW_022145599.1,33384282,33436804
NW_022145599.1,33441211,33517313
NW_022145599.1,33539787,33592516
NW_022145599.1,33610586,33630880
NW_022145599.1,33681816,33744286
NW_022145599.1,33760908,33776728
NW_022145599.1,33783966,33786953
NW_022145599.1,33791453,33797144
NW_022145599.1,33816171,33828397
NW_022145599.1,33848018,33852016
NW_022145599.1,33874686,33881388
NW_022145599.1,33888222,33905815
NW_022145599.1,33939688,33949537
NW_022145599.1,33949939,33965251
NW_022145599.1,33984349,33993312
NW_022145599.1,34045451,34055609
NW_022145599.1,34058243,34065026
NW_022145599.1,34100057,34133528
NW_022145599.1,34177432,34224244
NW_022145599.1,34278591,34280523
NW_022145599.1,34292578,34316992
NW_022145599.1,34343206,34350178
NW_022145599.1,34366672,34368866
NW_022145599.1,34369340,34377131
NW_022145599.1,34380945,34416266
NW_022145599.1,34422736,34427262
NW_022145599.1,34428440,34466399
NW_022145599.1,34468419,34477849
NW_022145599.1,34480188,34493710
NW_022145599.1,34505929,34510945
NW_022145599.1,34581824,34584076
NW_022145599.1,34585958,34591108
NW_022145599.1,34599744,34602182
NW_022145599.1,34605163,34624283
NW_022145599.1,34629695,34653926
NW_022145599.1,34673287,34708093
NW_022145599.1,34708636,34733270
NW_022145599.1,34736217,34783295
NW_022145599.1,34790612,34801739
NW_022145599.1,34810246,34816617
NW_022145599.1,34818339,34821878
NW_022145599.1,34838796,34842228
NW_022145599.1,34853250,34858385
NW_022145599.1,34859575,34862996
NW_022145599.1,34874772,34879769
NW_022145599.1,34880964,34884337
NW_022145599.1,34903109,34904919
NW_022145599.1,34909944,34920456
NW_022145599.1,34928646,34932293
NW_022145599.1,34938775,34947361
NW_022145599.1,34970707,34990116
NW_022145599.1,35001109,35012030
NW_022145599.1,35018970,35026479
NW_022145599.1,35037295,35041631
NW_022145599.1,35117099,35121117
NW_022145599.1,35135106,35153592
NW_022145599.1,35249658,35252155
NW_022145599.1,35266577,35279803
NW_022145599.1,35301319,35306459
NW_022145599.1,35310908,35313966
NW_022145599.1,35338651,35358024
NW_022145599.1,35365892,35393654
NW_022145599.1,35415773,35420765
NW_022145599.1,35433003,35443399
NW_022145599.1,35450437,35452737
NW_022145599.1,35459843,35463448
NW_022145599.1,35469123,35492923
NW_022145599.1,35498920,35512431
NW_022145599.1,35515545,35520796
NW_022145599.1,35528438,35556742
NW_022145599.1,35557056,35568111
NW_022145599.1,35587049,35593231
NW_022145599.1,35601818,35608112
NW_022145599.1,35615400,35617978
NW_022145599.1,35624823,35628165
NW_022145599.1,35642801,35644739
NW_022145599.1,35652608,35661087
NW_022145599.1,35699209,35706221
NW_022145599.1,35721174,35754257
NW_022145599.1,35754724,35785985
NW_022145599.1,35861805,35888702
NW_022145599.1,35898289,35909762
NW_022145599.1,35923787,35927999
NW_022145599.1,35931373,35935296
NW_022145599.1,35938189,35945133
NW_022145599.1,35952350,35963306
NW_022145599.1,35970856,35976805
NW_022145599.1,35979680,35985425
NW_022145599.1,35993641,35999282
NW_022145599.1,36001303,36011681
NW_022145599.1,36014417,36019441
NW_022145599.1,36024741,36034633
NW_022145599.1,36037644,36059147
NW_022145599.1,36068439,36075995
NW_022145599.1,36084769,36096572
NW_022145599.1,36198404,36208814
NW_022145599.1,36213780,36226317
NW_022145599.1,36227090,36238134
NW_022145599.1,36241479,36252561
NW_022145599.1,36269109,36273211
NW_022145599.1,36278598,36304380
NW_022145599.1,36304545,36314817
NW_022145599.1,36321797,36333642
NW_022145599.1,36334365,36375256
NW_022145599.1,36381820,36391071
NW_022145599.1,36393993,36404517
NW_022145599.1,36415527,36448051
NW_022145599.1,36449892,36462657
NW_022145599.1,36473377,36481629
NW_022145599.1,36482520,36496901
NW_022145599.1,36519546,36524978
NW_022145599.1,36525356,36531892
NW_022145599.1,36542910,36547280
NW_022145599.1,36556453,36572398
NW_022145599.1,36586075,36619561
NW_022145599.1,36628820,36635882
NW_022145599.1,36641178,36690903
NW_022145599.1,36695258,36704929
NW_022145599.1,36730324,36755325
NW_022145599.1,36758101,36760002
NW_022145599.1,36762863,36778519
NW_022145599.1,36783639,36809760
NW_022145599.1,36812869,36829503
NW_022145599.1,36841859,36892905
NW_022145599.1,36957039,36960033
NW_022145599.1,36994683,37020573
NW_022145599.1,37021960,37027418
NW_022145599.1,37029318,37052658
NW_022145599.1,37053902,37064907
NW_022145599.1,37066205,37072524
NW_022145599.1,37074801,37088539
NW_022145599.1,37089305,37128346
NW_022145599.1,37130015,37135199
NW_022145599.1,37151950,37153925
NW_022145599.1,37155837,37171891
NW_022145599.1,37222528,37238779
NW_022145599.1,37239934,37245589
NW_022145599.1,37250183,37300940
NW_022145599.1,37308096,37312330
NW_022145599.1,37312568,37322313
NW_022145599.1,37324931,37330076
NW_022145599.1,37334293,37337777
NW_022145599.1,37347036,37356192
NW_022145599.1,37361596,37369018
NW_022145599.1,37369744,37382083
NW_022145599.1,37382206,37413102
NW_022145599.1,37418210,37440885
NW_022145599.1,37469868,37478045
NW_022145599.1,37480355,37482608
NW_022145599.1,37487096,37510123
NW_022145599.1,37514120,37522282
NW_022145599.1,37528142,37541656
NW_022145599.1,37550284,37558397
NW_022145599.1,37571667,37575120
NW_022145599.1,37584087,37630987
NW_022145599.1,37632736,37648439
NW_022145599.1,37690747,37726382
NW_022145599.1,37732319,37760743
NW_022145600.1,9447,41968
NW_022145600.1,43639,78990
NW_022145600.1,82823,106241
NW_022145600.1,109170,116817
NW_022145600.1,120877,146216
NW_022145600.1,156985,159564
NW_022145600.1,161677,185672
NW_022145600.1,188805,237945
NW_022145600.1,239425,248120
NW_022145600.1,249053,277993
NW_022145600.1,279532,288251
NW_022145600.1,289030,337327
NW_022145600.1,357493,389705
NW_022145600.1,392148,410723
NW_022145600.1,414910,420957
NW_022145600.1,429950,441142
NW_022145600.1,442144,462934
NW_022145600.1,465096,475488
NW_022145600.1,475767,476867
NW_022145600.1,481324,500033
NW_022145600.1,508015,561967
NW_022145600.1,565719,572326
NW_022145600.1,572682,575691
NW_022145600.1,576265,584400
NW_022145600.1,584815,596493
NW_022145600.1,596699,605960
NW_022145600.1,612403,628451
NW_022145600.1,645051,660183
NW_022145600.1,666679,688374
NW_022145600.1,691522,709942
NW_022145600.1,710718,731605
NW_022145600.1,736780,761873
NW_022145600.1,762186,778200
NW_022145600.1,913154,919803
NW_022145600.1,931008,952067
NW_022145600.1,956251,967261
NW_022145600.1,970054,984933
NW_022145600.1,1029694,1035609
NW_022145600.1,1115647,1122561
NW_022145600.1,1131648,1159291
NW_022145600.1,1161993,1247517
NW_022145600.1,1274434,1305732
NW_022145600.1,1307542,1339475
NW_022145600.1,1343017,1358518
NW_022145600.1,1368702,1389249
NW_022145600.1,1398523,1414033
NW_022145600.1,1427261,1435509
NW_022145600.1,1437268,1453240
NW_022145600.1,1462903,1468751
NW_022145600.1,1516813,1521726
NW_022145600.1,1527245,1529156
NW_022145600.1,1536607,1553779
NW_022145600.1,1561810,1620798
NW_022145600.1,1646868,1677314
NW_022145600.1,1727544,1750381
NW_022145600.1,1773340,1778147
NW_022145600.1,1835142,1839171
NW_022145600.1,1847676,1859910
NW_022145600.1,1893992,1905468
NW_022145600.1,1958359,1959537
NW_022145600.1,2017516,2020901
NW_022145600.1,2087669,2090300
NW_022145600.1,2105710,2110410
NW_022145600.1,2120817,2129621
NW_022145600.1,2133665,2141372
NW_022145600.1,2141727,2175530
NW_022145600.1,2177601,2185134
NW_022145600.1,2189871,2205401
NW_022145600.1,2207998,2215881
NW_022145600.1,2220830,2235077
NW_022145600.1,2236486,2252838
NW_022145600.1,2260162,2288118
NW_022145600.1,2343067,2347231
NW_022145600.1,2423037,2437132
NW_022145600.1,2440695,2444658
NW_022145600.1,2445836,2446720
NW_022145600.1,2448994,2453323
NW_022145600.1,2454229,2457840
NW_022145600.1,2460527,2463938
NW_022145600.1,2467285,2471805
NW_022145600.1,2472242,2476369
NW_022145600.1,2478840,2481167
NW_022145600.1,2488484,2490439
NW_022145600.1,2495705,2505117
NW_022145600.1,2506068,2529732
NW_022145600.1,2532284,2545706
NW_022145600.1,2548357,2576841
NW_022145600.1,2580088,2642603
NW_022145600.1,2652846,2671176
NW_022145600.1,2708824,2720351
NW_022145600.1,2721047,2725598
NW_022145600.1,2732507,2738972
NW_022145600.1,2741184,2768551
NW_022145600.1,2770101,2795822
NW_022145600.1,2802039,2851272
NW_022145600.1,2893908,2912314
NW_022145600.1,2919539,2955187
NW_022145600.1,2958690,2974964
NW_022145600.1,2985668,3013466
NW_022145600.1,3016470,3050130
NW_022145600.1,3058804,3073454
NW_022145600.1,3075670,3077744
NW_022145600.1,3089586,3094651
NW_022145600.1,3113970,3149732
NW_022145600.1,3150747,3172577
NW_022145600.1,3177662,3239929
NW_022145600.1,3242617,3271656
NW_022145600.1,3277912,3282291
NW_022145600.1,3288348,3300247
NW_022145600.1,3304547,3315512
NW_022145600.1,3318221,3339476
NW_022145600.1,3401142,3437059
NW_022145600.1,3456542,3497836
NW_022145600.1,3501046,3539987
NW_022145600.1,3544004,3548241
NW_022145600.1,3576029,3619252
NW_022145600.1,3628341,3648677
NW_022145600.1,3709394,3713239
NW_022145600.1,3717542,3732327
NW_022145600.1,3738996,3740793
NW_022145600.1,3744799,3805733
NW_022145600.1,3811582,3823713
NW_022145600.1,3830019,3843014
NW_022145600.1,3844400,3852425
NW_022145600.1,3855953,3864926
NW_022145600.1,3868706,3870845
NW_022145600.1,3908337,3914547
NW_022145600.1,3930557,3937240
NW_022145600.1,3937732,3946219
NW_022145600.1,3966320,3989789
NW_022145600.1,3995925,4025356
NW_022145600.1,4031849,4053972
NW_022145600.1,4064955,4068832
NW_022145600.1,4072854,4080388
NW_022145600.1,4088553,4107861
NW_022145600.1,4112692,4117294
NW_022145600.1,4118238,4124987
NW_022145600.1,4134484,4139846
NW_022145600.1,4141971,4155605
NW_022145600.1,4173150,4180508
NW_022145600.1,4188282,4200228
NW_022145600.1,4220118,4222143
NW_022145600.1,4228599,4230579
NW_022145600.1,4242921,4243994
NW_022145600.1,4420999,4449329
NW_022145600.1,4449910,4459966
NW_022145600.1,4460997,4480060
NW_022145600.1,4481217,4482288
NW_022145600.1,4482871,4503199
NW_022145600.1,4524632,4531276
NW_022145600.1,4542199,4562317
NW_022145600.1,4572208,4577917
NW_022145600.1,4588986,4602262
NW_022145600.1,4644712,4653399
NW_022145600.1,4657042,4661594
NW_022145600.1,4668415,4707797
NW_022145600.1,4713774,4735080
NW_022145600.1,4739992,4748035
NW_022145600.1,4754727,4772407
NW_022145600.1,4776191,4827127
NW_022145600.1,4827574,4830702
NW_022145600.1,4835905,4840167
NW_022145600.1,4842126,4888485
NW_022145600.1,4890034,4923334
NW_022145600.1,4926885,4963566
NW_022145600.1,5040922,5054730
NW_022145600.1,5063946,5104827
NW_022145600.1,5118745,5196919
NW_022145600.1,5202522,5278097
NW_022145600.1,5281394,5311963
NW_022145600.1,5327954,5336315
NW_022145600.1,5339281,5341230
NW_022145600.1,5342978,5344997
NW_022145600.1,5346396,5348415
NW_022145600.1,5353552,5355571
NW_022145600.1,5357051,5359070
NW_022145600.1,5378430,5380449
NW_022145600.1,5380959,5382978
NW_022145600.1,5387028,5389675
NW_022145600.1,5390957,5392976
NW_022145600.1,5400248,5403316
NW_022145600.1,5409742,5411752
NW_022145600.1,5419852,5421583
NW_022145600.1,5422256,5430642
NW_022145600.1,5433482,5435580
NW_022145600.1,5452084,5454103
NW_022145600.1,5467779,5469795
NW_022145600.1,5475788,5478303
NW_022145600.1,5480055,5482315
NW_022145600.1,5489302,5491342
NW_022145600.1,5512065,5514057
NW_022145600.1,5536304,5538284
NW_022145600.1,5541737,5543693
NW_022145600.1,5645446,5652089
NW_022145600.1,5683161,5685050
NW_022145600.1,5686741,5700120
NW_022145600.1,5701957,5709627
NW_022145600.1,5767499,5769524
NW_022145600.1,5803144,5809510
NW_022145600.1,5824399,5826517
NW_022145600.1,5836175,5875159
NW_022145600.1,5901752,5909107
NW_022145600.1,5912324,5918363
NW_022145600.1,5920475,5930571
NW_022145600.1,5941645,5948638
NW_022145600.1,5949809,5959309
NW_022145600.1,5959940,5967175
NW_022145600.1,5969355,6023604
NW_022145600.1,6025794,6052322
NW_022145600.1,6144863,6149165
NW_022145600.1,6189129,6196609
NW_022145600.1,6236897,6248066
NW_022145600.1,6272491,6334439
NW_022145600.1,6335810,6357184
NW_022145600.1,6362318,6365176
NW_022145600.1,6431019,6445351
NW_022145600.1,6463224,6483204
NW_022145600.1,6488087,6518692
NW_022145600.1,6518723,6546133
NW_022145600.1,6546817,6584298
NW_022145600.1,6603990,6666378
NW_022145600.1,6669604,6689641
NW_022145600.1,6695210,6729789
NW_022145600.1,6731898,6744256
NW_022145600.1,6751688,6754280
NW_022145600.1,6781330,6788165
NW_022145600.1,6803826,6821974
NW_022145600.1,6824292,6833812
NW_022145600.1,6846515,6861739
NW_022145600.1,6886876,6913822
NW_022145600.1,6916215,6973094
NW_022145600.1,6987758,6997338
NW_022145600.1,7077578,7078651
NW_022145600.1,7088703,7132985
